,PSN1-parental-1,PSN1-parental-2,PSN1-parental-3,PSN1-maintain-1,PSN1-maintain-2,PSN1-maintain-3,PSN1-withdraw-1,PSN1-withdraw-2,PSN1-withdraw-3
IFT27,2.03162876583958,2.08403226192738,1.8922619067486,3.41097978988149,4.90951648761604,3.54543355688942,3.63712276143465,3.48550756289589,3.27912560629744
IFT43,4.42654288426026,4.32467116708213,4.50182615785291,4.28396621901863,5.92671801707411,4.14772457881774,4.29688286491415,4.33233619373554,4.03034045131941
IFT46,4.4626006957046,4.48129745700568,4.46764776264948,4.70935892021992,4.491429696519,4.48227992380096,4.64470814034694,4.64901523825286,4.70330798387613
IFT52,5.64409835340273,5.55136006926899,5.60876996299269,5.75566321511576,5.63865432869304,5.46133496114683,5.5588095358868,5.46168168230959,5.62017880888713
IFT57,5.87735566063957,5.77783573714405,5.87031423198174,5.8204450718052,5.7530777581858,5.6853734549701,6.41162010237867,6.3477573575564,6.47413423533397
IFT74,5.18326885654348,5.0333524668623,4.97480693313625,4.9180639858561,4.04648976337581,4.69145209045248,4.72935005058783,4.68208416647826,4.91066275370715
IFT80,3.45412512409798,3.30930435446411,3.30012288869055,3.45349564971343,2.68757821919847,3.56291537548604,3.13757608053072,3.47611073406361,3.49656598433131
IFT81,5.24150314443722,5.25029176560775,5.5516476829821,5.43126011537617,3.00614610696792,5.25633647590716,5.04971483601058,4.97008127064017,5.20432981030702
IFT88,4.62652786686655,4.42935278405221,4.48727730817407,3.83423994240188,3.14242579420513,3.71921017422299,3.97001790606029,4.28468855796389,4.39221464616922
IGBP1,6.10686168019717,5.95695362960062,5.99553533681781,5.72648836154219,6.26953227930762,5.46598842287903,5.78237581579635,5.64476379031487,5.69904050095274
IGDCC3,0,0,0,0,0,0,0,0,0
IGDCC4,5.04741251832801,5.05532875297547,5.05920130597935,2.9467219039137,0.847543323648204,3.26479713658325,4.17047643273492,4.0641165712572,4.07833208913774
IGF1,0,0,0,0,0,0,0,0,0
IGF1R,7.07511377050646,7.03956275594721,7.13351642354254,5.94039129373736,4.65987454063247,6.05940273512814,6.66411967702228,6.85236614167246,6.68255714428948
IGF2,9.14069033868661,9.05208221308244,9.04915870844066,6.76567098462877,5.14948097751277,6.64279761153757,6.24650309257719,6.17992888707547,6.27671277209697
IGF2BP1,0,0.29147873295858,0,0,0,0,0,0,0
IGF2BP2,6.25299985272751,6.25295188438443,6.27927049292958,6.22317554321611,5.41918155789496,6.16047176963325,6.69888298420424,6.71031869704512,6.83899488383353
IGF2BP3,7.59300910437448,7.47879942413089,7.58734793642931,6.3845869245901,1.81718572952163,6.27362247699628,6.97504155677722,7.06159490096665,7.14934480855212
IGF2R,8.02621868653734,7.92443070608309,7.94941404526813,7.88728398900216,5.531019394593,7.96756733492122,7.81034480476809,8.14659453039087,7.92308590935905
IGFALS,0,0,0,0,0,0,0,0,0
IGFBP1,4.30271277621817,4.06478045256899,4.22032748633679,2.50435296839799,2.62690711987616,1.94371693089981,1.66295819949424,1.38958310858544,0.978123676437773
IGFBP2,6.20325140253003,6.08303427799213,6.24652873425194,5.10836259448247,6.56463672767891,4.90527379809767,5.60841353620747,5.22414525797878,5.41121354420486
IGFBP3,8.5717314190394,8.51066580113782,8.55458067501303,7.87599669295465,7.4094267035285,7.62935015611272,7.03899749610151,6.83959909201096,6.96012872307533
IGFBP4,9.18216717824271,9.13254746253872,9.19226093657179,8.95281048597585,9.93661905439827,8.766744418135,8.79121033206729,8.54992037928441,8.58185436314674
IGFBP5,10.0135223589711,9.95385938394024,9.99972352813291,7.21752618698093,5.450154695147,7.07239003249187,5.47883031247419,5.40090517987732,5.27957356833013
IGFBP6,5.83327985227013,5.70820561586467,5.76167135473605,5.63709314825991,8.07836617193187,5.5625704334505,4.38964846351897,4.0578311446407,3.99505619182756
IGFBP7,0,0,0,1.16233343875987,1.81718572952163,1.31887915438188,0,0,0
IGFBPL1,0,0,0,0,0.184173772204166,0,0,0,0
IGFL1,0,0,0,0,0,0,0,0,0
IGFL2,0,0,0,0,0,0,0,0,0
IGFL3,0,0,0,0,0,0,0,0,0
IGFL4,0,0,0,0,0,0.000215096203579469,0,0,0
IGFLR1,0,0,0,0,0,0,0,0,0
IGFN1,2.90498950470154,3.57574255401654,3.26643686160355,1.20277286595334,2.19697208726174,2.31778949902574,2.76723195876192,3.77325815258742,2.71136261179402
IGH@,0,0,0,0,0,0,0,0,0
IGHA1,0,0,0,0,0,0,0,0,0
IGHA2,0,0,0,0,0,0,0,0,0
IGHD,0,0,0,0,0,0,0,0,0
IGHD1-1,0,0,0,0,0,0,0,0,0
IGHD1-14,0,0,0,0,0,0,0,0,0
IGHD1-20,0,0,0,0,0,0,0,0,0
IGHD1-26,0,0,0,0,0,0,0,0,0
IGHD1-7,0,0,0,0,0,0,0,0,0
IGHD1OR15-1A,0,0,0,0,0,0,0,0,0
IGHD1OR15-1B,0,0,0,0,0,0,0,0,0
IGHD2-15,0,0,0,0,0,0,0,0,0
IGHD2-2,0,0,0,0,0,0,0,0,0
IGHD2-21,0,0,0,0,0,0,0,0,0
IGHD2-8,0,0,0,0,0,0,0,0,0
IGHD2OR15-2A,0,0,0,0,0,0,0,0,0
IGHD2OR15-2B,0,0,0,0,0,0,0,0,0
IGHD3-10,0,0,0,0,0,0,0,0,0
IGHD3-16,0,0,0,0,0,0,0,0,0
IGHD3-22,0,0,0,0,0,0,0,0,0
IGHD3-3,0,0,0,0,0,0,0,0,0
IGHD3-9,0,0,0,0,0,0,0,0,0
IGHD3OR15-3A,0,0,0,0,0,0,0,0,0
IGHD3OR15-3B,0,0,0,0,0,0,0,0,0
IGHD4-11,0,0,0,0,0,0,0,0,0
IGHD4-17,0,0,0,0,0,0,0,0,0
IGHD4-23,0,0,0,0,0,0,0,0,0
IGHD4-4,0,0,0,0,0,0,0,0,0
IGHD4OR15-4A,0,0,0,0,0,0,0,0,0
IGHD4OR15-4B,0,0,0,0,0,0,0,0,0
IGHD5-12,0,0,0,0,0,0,0,0,0
IGHD5-18,0,0,0,0,0,0,0,0,0
IGHD5-24,0,0,0,0,0,0,0,0,0
IGHD5-5,0,0,0,0,0,0,0,0,0
IGHD5OR15-5A,0,0,0,0,0,0,0,0,0
IGHD5OR15-5B,0,0,0,0,0,0,0,0,0
IGHD6-13,0,0,0,0,0,0,0,0,0
IGHD6-19,0,0,0,0,0,0,0,0,0
IGHD6-25,0,0,0,0,0,0,0,0,0
IGHD6-6,0,0,0,0,0,0,0,0,0
IGHD7-27,0,0,0,0,0,0,0,0,0
IGHE,0,0,0,0,0,0,0,0,0
IGHG1,0,0,0,0,0,0,0,0,0
IGHG2,0,0,0,0,0,0,0,0,0
IGHG3,0,0,0,0,0,0,0,0,0
IGHG4,0,0,0,0,0,0,0,0,0
IGHJ1,0,0,0,0,0,0,0,0,0
IGHJ2,0,0,0,0,0,0,0,0,0
IGHJ3,0,0,0,0,0,0,0,0,0
IGHJ4,0,0,0,0,0,0,0,0,0
IGHJ5,0,0,0,0,0,0,0,0,0
IGHJ6,0,0,0,0,0,0,0,0,0
IGHM,0,0,0,0,0,0,0,0,0
IGHMBP2,4.80213597721178,4.91128105257285,4.84388979132897,4.85285373840581,4.89672456444279,4.98524911960949,5.1254962925035,5.12541737448403,4.82484378498154
IGHV1-18,0,0,0,0,0,0,0,0,0
IGHV1-2,0,0,0,0,0,0,0,0,0
IGHV1-24,0,0,0,0,0,0,0,0,0
IGHV1-3,0,0,0,0,0,0,0,0,0
IGHV1-45,0,0,0,0,0,0,0,0,0
IGHV1-46,0,0,0,0,0,0,0,0,0
IGHV1-58,0,0,0,0,0,0,0,0,0
IGHV1-69,0,0,0,0,0,0,0,0,0
IGHV1-69-2,0,0,0,0,0,0,0,0,0
IGHV1OR15-1,0,0,0,0,0,0,0,0,0
IGHV1OR15-9,0,0,0,0,0,0,0,0,0
IGHV1OR21-1,0,0,0,0,0,0,0,0,0
IGHV2-26,0,0,0,0,0,0,0,0,0
IGHV2-5,0,0,0,0,0,0,0,0,0
IGHV2-70,0,0,0,0,0,0,0,0,0
IGHV2-70D,0,0,0,0,0,0,0,0,0
IGHV2OR16-5,0,0,0,0,0,0,0,0,0
IGHV3-11,0,0,0,0,0,0,0,0,0
IGHV3-13,0,0,0,0,0,0,0,0,0
IGHV3-15,0,0,0,0,0,0,0,0,0
IGHV3-16,0,0,0,0,0,0,0,0,0
IGHV3-20,0,0,0,0,0,0,0,0,0
IGHV3-21,0,0,0,0,0,0,0,0,0
IGHV3-23,0,0,0,0,0,0,0,0,0
IGHV3-30,0,0,0,0,0,0,0,0,0
IGHV3-33,0,0,0,0,0,0,0,0,0
IGHV3-35,0,0,0,0,0,0,0,0,0
IGHV3-38,0,0,0,0,0,0,0,0,0
IGHV3-43,0,0,0,0,0,0,0,0,0
IGHV3-48,0,0,0,0,0,0,0,0,0
IGHV3-49,0,0,0,0,0,0,0,0,0
IGHV3-53,0,0,0,0,0,0,0,0,0
IGHV3-64,0,0,0,0,0,0,0,0,0
IGHV3-66,0,0,0,0,0,0,0,0,0
IGHV3-7,0,0,0,0,0,0,0,0,0
IGHV3-72,0,0,0,0,0,0,0,0,0
IGHV3-73,0,0,0,0,0,0,0,0,0
IGHV3-74,0,0,0,0,0,0,0,0,0
IGHV3OR15-7,0,0,0,0,0,0,0,0,0
IGHV3OR16-10,0,0,0,0,0,0,0,0,0
IGHV3OR16-12,0,0,0,0,0,0,0,0,0
IGHV3OR16-13,0,0,0,0,0,0,0,0,0
IGHV3OR16-8,0,0,0,0,0,0,0,0,0
IGHV3OR16-9,0,0,0,0,0,0,0,0,0
IGHV4-28,0,0,0,0,0,0,0,0,0
IGHV4-31,0,0,0,0,0,0,0,0,0
IGHV4-34,0,0,0,0,0,0,0,0,0
IGHV4-39,0,0,0,0,0,0,0,0,0
IGHV4-4,0,0,0,0,0,0,0,0,0
IGHV4-59,0,0,0,0,0,0,0,0,0
IGHV4-61,0,0,0,0,0,0,0,0,0
IGHV4OR15-8,0,0,0,0,0,0,0,0,0
IGHV5-51,0,0,0,0,0,0,0,0,0
IGHV6-1,0,0,0,0,0,0,0,0,0
IGHV7-81,0,0,0,0,0,0,0,0,0
IGIP,2.40957777999049,2.54095015861741,2.42740014506591,2.38641705760942,2.11098215480078,2.31778949902574,1.59895692168127,2.14989430105082,1.76176403116779
IGJ,0,0,0,0,0,0,0,0,0
IGKC,0,0,0,0,0,0,0,0,0
IGKJ1,0,0,0,0,0,0,0,0,0
IGKJ2,0,0,0,0,0,0,0,0,0
IGKJ3,0,0,0,0,0,0,0,0,0
IGKJ4,0,0,0,0,0,0,0,0,0
IGKJ5,0,0,0,0,0,0,0,0,0
IGKV1-12,0,0,0,0,0,0,0,0,0
IGKV1-16,0,0,0,0,0,0,0,0,0
IGKV1-17,0,0,0,0,0,0,0,0,0
IGKV1-27,0,0,0,0,0,0,0,0,0
IGKV1-33,0,0,0,0,0,0,0,0,0
IGKV1-37,0,0,0,0,0,0,0,0,0
IGKV1-39,0,0,0,0,0,0,0,0,0
IGKV1-5,0,0,0,0,0,0,0,0,0
IGKV1-6,0,0,0,0,0,0,0,0,0
IGKV1-8,0,0,0,0,0,0,0,0,0
IGKV1-9,0,0,0,0,0,0,0,0,0
IGKV1D-12,0,0,0,0,0,0,0,0,0
IGKV1D-13,0,0,0,0,0,0,0,0,0
IGKV1D-16,0,0,0,0,0,0,0,0,0
IGKV1D-17,0,0,0,0,0,0,0,0,0
IGKV1D-33,0,0,0,0,0,0,0,0,0
IGKV1D-37,0,0,0,0,0,0,0,0,0
IGKV1D-39,0,0,0,0,0,0,0,0,0
IGKV1D-42,0,0,0,0,0,0,0,0,0
IGKV1D-43,0,0,0,0,0,0,0,0,0
IGKV1D-8,0,0,0,0,0,0,0,0,0
IGKV1OR2-108,0,0,0,0,0,0,0,0,0
IGKV2-24,0,0,0,0,0,0,0,0,0
IGKV2-28,0,0,0,0,0,0,0,0,0
IGKV2-30,0,0,0,0,0,0,0,0,0
IGKV2-40,0,0,0,0,0,0,0,0,0
IGKV2D-24,0,0,0,0,0,0,0,0,0
IGKV2D-26,0,0,0,0,0,0,0,0,0
IGKV2D-28,0,0,0,0,0,0,0,0,0
IGKV2D-29,0,0,0,0,0,0,0,0,0
IGKV2D-30,0,0,0,0,0,0,0,0,0
IGKV2D-40,0,0,0,0,0,0,0,0,0
IGKV3-11,0,0,0,0,0,0,0,0,0
IGKV3-15,0,0,0,0,0,0,0,0,0
IGKV3-20,0,0,0,0,0,0,0,0,0
IGKV3-7,0,0,0,0,0,0,0,0,0
IGKV3D-11,0,0,0,0,0,0,0,0,0
IGKV3D-15,0,0,0,0,0,0,0,0,0
IGKV3D-20,0,0,0,0,0,0,0,0,0
IGKV3D-7,0,0,0,0,0,0,0,0,0
IGKV3OR2-268,0,0,0,0,0,0,0,0,0
IGKV4-1,0,0,0,0,0,0,0,0,0
IGKV5-2,0,0,0,0,0,0,0,0,0
IGKV6-21,0,0,0,0,0,0,0,0,0
IGKV6D-21,0,0,0,0,0,0,0,0,0
IGKV6D-41,0,0,0,0,0,0,0,0,0
IGLC1,0,0,0,0,0,0,0,0,0
IGLC2,0,0,0,0,0,0,0,0,0
IGLC3,0,0,0,0,0,0,0,0,0
IGLC7,0,0,0,0,0,0,0,0,0
IGLJ1,0,0,0,0,0,0,0,0,0
IGLJ2,0,0,0,0,0,0,0,0,0
IGLJ3,0,0,0,0,0,0,0,0,0
IGLJ4,0,0,0,0,0,0,0,0,0
IGLJ5,0,0,0,0,0,0,0,0,0
IGLJ6,0,0,0,0,0,0,0,0,0
IGLJ7,0,0,0,0,0,0,0,0,0
IGLL1,0,0,0,0,0,0,0,0,0
IGLL5,0,0,0,0,0,0,0,0,0
IGLON5,0,0,0,0,0,0,0,0,0
IGLV1-36,0,0,0,0,0,0,0,0,0
IGLV1-40,0,0,0,0,0,0,0,0,0
IGLV1-44,0,0,0,0,0,0,0,0,0
IGLV1-47,0,0,0,0,0,0,0,0,0
IGLV1-50,0,0,0,0,0,0,0,0,0
IGLV1-51,0,0,0,0,0,0,0,0,0
IGLV10-54,0,0,0,0,0,0,0,0,0
IGLV11-55,0,0,0,0,0,0,0,0,0
IGLV2-11,0,0,0,0,0,0,0,0,0
IGLV2-14,0,0,0,0,0,0,0,0,0
IGLV2-18,0,0,0,0,0,0,0,0,0
IGLV2-23,0,0,0,0,0,0,0,0,0
IGLV2-33,0,0,0,0,0,0,0,0,0
IGLV2-8,0,0,0,0,0,0,0,0,0
IGLV3-1,0,0,0,0,0,0,0,0,0
IGLV3-10,0,0,0,0,0,0,0,0,0
IGLV3-12,0,0,0,0,0,0,0,0,0
IGLV3-16,0,0,0,0,0,0,0,0,0
IGLV3-19,0,0,0,0,0,0,0,0,0
IGLV3-21,0,0,0,0,0,0,0,0,0
IGLV3-22,0,0,0,0,0,0,0,0,0
IGLV3-25,0,0,0,0,0,0,0,0,0
IGLV3-27,0,0,0,0,0,0,0,0,0
IGLV3-32,0,0,0,0,0,0,0,0,0
IGLV3-9,0,0,0,0,0,0,0,0,0
IGLV4-3,0,0,0,0,0,0,0,0,0
IGLV4-60,0,0,0,0,0,0,0,0,0
IGLV4-69,0,0,0,0,0,0,0,0,0
IGLV5-37,0,0,0,0,0,0,0,0,0
IGLV5-45,0,0,0,0,0,0,0,0,0
IGLV5-48,0,0,0,0,0,0,0,0,0
IGLV5-52,0,0,0,0,0,0,0,0,0
IGLV6-57,0,0,0,0,0,0,0,0,0
IGLV7-43,0,0,0,0,0,0,0,0,0
IGLV7-46,0,0,0,0,0,0,0,0,0
IGLV8-61,0,0,0,0,0,0,0,0,0
IGLV9-49,0,0,0,0,0,0,0,0,0
IGSF1,0.985322415991268,0.373736072955577,0.524964990149747,0.43022070756507,0.00505858021744444,0.361577133982089,0,0,0.139307515302893
IGSF10,0,0,0,0.790096767500941,0,0.834323459318789,0.948575364939782,0.221185521010302,0.332610611230357
IGSF11,0,0,0,0,0,0,0,0,0
IGSF21,0,0,0,0,0,0,0,0,0
IGSF22,0,0,0,0,0,0,0,0,0
IGSF23,0,0,0,0,0,0,0,0,0
IGSF3,3.01834691993935,3.04636097656997,3.22026259226919,4.76780654485444,2.80176397529087,4.67546872983251,1.53198406357483,1.86317193441221,1.42250937606173
IGSF5,0,0,0,0,0,0,0,0,0
IGSF6,0,0,0,0,0,0,0,0,0
IGSF8,5.57988786418162,5.43165039296934,5.41995667631627,4.69525545169435,5.21792663639209,4.54959186267546,4.63676137313155,4.21860707127376,4.23776781935667
IGSF9,2.89182632292892,2.84480903563563,2.97816409304896,2.71472906039054,3.325380389812,2.72739568154445,3.26677151955665,3.33769295608971,3.02299562824523
IGSF9B,2.8785419332395,2.94237874512424,3.04591574119992,3.19744553963792,1.9219078929802,3.51880710378974,3.90533853618342,4.00653687820109,3.38104594988598
IHH,0,0,0,0,0,0,0,0,0
IK,7.43807174066875,7.39756812408222,7.32839925155461,7.09866199298187,7.41392260770421,6.96224664787407,7.34788915047592,7.27373814627047,7.49893803688746
IKBIP,5.70745185119245,5.61404472558512,5.73523604426403,5.42272567805135,5.43253726508073,5.4449286155313,5.25313375410063,5.21852104353321,5.14761639968257
IKBKAP,6.79834518753484,6.84241568278248,6.79652014648102,6.7631379814769,5.82573551142301,6.5968630869527,6.93428905462581,6.98084240904825,6.93521346713571
IKBKB,5.36571431935033,5.56455466674219,5.49701960903165,5.04025690011333,4.68240949064476,5.27501920954825,5.17846147093404,5.19866181367115,5.03399888797774
IKBKE,4.62652786686655,4.44845885164805,4.30572270702285,3.99830548947745,4.24121097721183,3.86021562193034,4.06782760466799,3.79609444928811,3.53638097318359
IKBKG,3.04237206284246,3.33005641241544,3.11062785439613,3.26584280227072,3.28668171600156,3.46403298481901,3.27703322951425,3.20746650726782,3.03694167907182
IKZF1,0,0,0,0,0,0,0,0,0
IKZF2,0.772002826923531,1.10930811810266,0.736583723552254,2.02974264865281,0.184173772204166,1.77396851033715,0.535089996081417,0.308486712612005,0.581265058705465
IKZF3,0,0,0,0,0,0,0,0,0
IKZF4,3.14579288723278,3.0210595543873,3.37579343314892,2.48808384074579,0.617417866702343,2.56337516994449,2.78171832113077,2.46694201485528,2.60304072386173
IKZF5,4.48468759707551,4.05857646515778,4.33851401658907,4.19655573623924,2.85563740520399,3.99511178838676,4.77350741373786,5.11939397081141,5.02353060007747
IL10,0,0,0,0,0,0,0,0,0
IL10RA,0,0,0,0,0,0,0,0,0
IL10RB,4.047713858788,4.01438508526536,4.00572302821813,4.5733205098564,5.37374787701893,4.30663173451075,3.92504862490105,3.95335142425103,4.02335229817417
IL11,2.53341201716327,2.48653219257665,2.00549710916096,2.38641705760942,3.26693601887644,2.07135274995293,0.391353116101742,0.864052131046243,1.19265447507969
IL11RA,0.218353309517438,0.846691918330903,0,1.24210959570092,2.238118432055,1.51125189563248,0.0521431094834028,0.542563933177863,0.0319872280169653
IL12A,0.0389227884666532,0,0.183703884160608,0.62135101862534,0.48694429249382,0.513157173771792,0,0.920567971041496,1.14193778841222
IL12B,0,0,0,0,0,0,0,0,0
IL12RB1,0,0,0,0,0,0,0,0,0
IL12RB2,0.52157528695109,0.111397937177248,0,0,0,0,0,0.542563933177863,0
IL13,0,0,0,0,0,0,0,0,0
IL13RA1,6.93616118765197,6.88160134805693,6.9342928451401,6.92145030437986,5.83916962054688,6.71004944530247,6.64245556638216,6.52680878024425,6.60744420694292
IL13RA2,4.34679016005887,4.10747703985044,3.90715386945003,0,0,0,1.18490849601279,0.0289329453959704,1.33491131357089
IL15,0,0.20424627967512,0.364401415712366,0.43022070756507,0.00505858021744444,0.439357001628833,0,0,0
IL15RA,5.04741251832801,4.93179153310737,4.9108328600045,4.39720250752074,4.50834655920141,4.25916221276421,4.59635737264824,4.39849598972717,4.49682285980146
IL16,0,0,0,0,0,0,0,0,0
IL17A,0,0,0,0,0,0,0,0,0
IL17B,0,0,0,0,0,0,0,0,0
IL17C,0,0,0,0,0,0,0,0,0
IL17D,0,0.525390905320265,0,1.75849237277273,2.59558714691179,1.6154555351207,1.94624403380999,1.97413802568264,1.42250937606173
IL17F,0,0,0,0,0,0,0,0,0
IL17RA,4.42654288426026,4.4245364681106,4.54461258443105,4.84967373786762,4.68240949064476,4.71509993844759,4.69914261141285,4.72635066266285,4.66789711729197
IL17RB,0.0389227884666532,1.20228680823445,1.03217403596626,1.70318640286612,0.847543323648204,1.83279863276382,1.42530801508399,2.14989430105082,1.62072609091985
IL17RC,4.58214635561355,4.58852950044018,4.75761342157884,4.22628491466476,5.04321469697319,4.37750205329316,3.668642709138,3.31678859169022,3.10471869657286
